ID	relative_abundance
580026	3.444342749326352e-06
44742	2.264412556721432e-07
1197717	0.0010314359786141173
1529	0.0
54005	1.014463476403737e-05
1219626	0.0
1624	0.00017086103832316679
291645	0.0006507685388455318
715	0.0
28134	0.0
425254	1.4069159062155533e-06
113287	0.0
1535	0.0013468285770888789
457415	1.7806986731372715e-05
508451	9.288738557761176e-05
1262817	0.0002297738897173605
1807751	2.805543942311189e-06
33968	0.00023574060946876708
1262948	0.0009487414515973275
1262925	0.0007753768956365455
1852370	9.662081723765437e-05
341220	8.833343647547368e-05
556499	8.837139366890276e-05
1744	0.0002318370567461461
1262693	0.0017015422161292585
1807729	0.0
1871035	0.0002306378667009093
860	4.0069684570704484e-05
29388	2.2133101144170893e-06
512030	0.0
1897015	0.001955609898696793
1261	1.6554771650738795e-05
135080	0.0
1580	5.475345120188695e-05
1307	2.7164200390193622e-06
1105029	0.00027487151214083424
256701	2.089949443086725e-06
1777881	4.504290060358132e-06
33934	0.0
840	0.0
1262970	0.000696217273613637
1338	0.00018544007506998288
936548	0.0006790848496535809
1262952	0.019036384302294495
47678	0.0039517866336336764
1492	0.0
1633	9.130494760718562e-06
487174	0.004211037913124002
574930	9.562616019864255e-05
1262805	0.0008792454469437731
1262840	4.212749166624627e-05
1718	1.7395927033283315e-06
626930	9.692095217241816e-05
1603888	8.710099207581565e-06
68892	0.0009712456528784273
40545	0.0013128478840355022
626935	0.000303342477513637
1262987	0.00036130307246005395
1602	0.0
1491	1.0415600433290227e-05
1501332	4.2147564629874605e-06
818	0.003619527481335779
28141	2.5458203889736897e-07
1583	1.3611411690543022e-05
651	0.0
286638	0.0
79604	2.207297703210736e-06
2751	5.427469521612355e-05
1301100	1.4911233706845893e-06
317	1.1904428841460833e-06
28123	2.445969210532597e-06
202789	0.0
1776379	0.0009063804032789387
492736	0.0
264463	9.893593003448492e-06
1262998	0.0019525500037762048
1293	0.0
376804	6.82608153758215e-05
1871020	0.00038122650895609317
1852384	0.0002694346106577823
66851	2.990637507679181e-06
1263011	0.0003203020664612892
34073	0.0
40324	0.0
1550024	0.0018549579942694363
46228	0.00485678257617246
1262857	0.00016441487728382427
303	0.00017542856721126696
1262954	6.348559692421569e-06
157691	0.0
1262913	0.00032372274054258014
1263019	0.003961911221470154
28126	2.4168965619562527e-05
106588	0.00036756909723229436
671267	8.239422337157549e-05
261299	0.0008747004779398926
1262894	0.0
52226	0.00026309690013792404
544580	0.0007862897343424484
1366	0.0003311373350372016
301301	0.0032179515492848088
1680	0.006661627049740528
1653435	0.0003078120437204917
1328	0.0008283038512845594
1777879	0.0
137591	4.294906793054033e-05
316	0.0
1262899	0.00012763911051912283
1574624	2.460627620627747e-06
1095727	1.3043804571210408e-05
1673719	1.4050804511987193e-06
54062	0.0
1383	5.902199843473796e-05
376427	0.0
1499683	1.1894942709842038e-05
1720317	0.0
37636	0.0
1263023	0.0
203	0.0
37734	3.501748042300799e-05
72000	3.342086226615652e-05
169435	0.0009120105673197181
1703	4.557445895367776e-05
147802	0.0
487	7.813213132480478e-06
1476577	5.71924108821294e-06
1871031	1.784704979200856e-05
626933	0.0
1737424	0.008648335905300822
1262789	0.0019341898364500364
281920	7.405702481203202e-06
1871022	0.00034685223645923677
51669	0.0
159	0.0
328814	0.002631349606964023
1852387	4.9876172860384415e-05
1965570	0.0
1247	8.65409607430909e-06
1855325	0.0
28038	6.862114468788868e-05
88132	0.0
33034	6.658161575327673e-07
39488	0.004546503378823449
1262873	0.0002899408256018916
393762	0.0
486	0.0
76122	7.992501660408934e-06
100884	0.0004478711152958887
1034346	0.0002089784696346556
1599	0.00017492133200046613
1987385	0.0
1261634	0.0
1262810	0.00030060373591929705
1723384	1.4381964559877073e-05
163202	0.0
138595	3.208690770994448e-05
454194	3.8355300888869333e-07
35519	0.0001793953131614487
168384	0.0
839	0.0
79967	4.571994423707289e-06
481719	2.353665376016549e-06
166486	0.0038959287845568226
1288391	1.280155007723795e-05
1262942	0.0006149489916015826
1380376	0.0
328515	0.0
701175	0.0
1310	0.0
1262708	1.2583561596647747e-05
29382	0.0
46506	0.009817831035632706
451457	1.5915990674997044e-06
136857	0.0
549	0.0
1262911	0.0003560124756666609
626932	0.0007814679968660578
74829	4.410839119727118e-05
1333651	1.4884660024039514e-06
119858	0.0
1262827	0.0017711087473959205
228604	0.0
310300	0.0
1640685	0.0
46677	0.0
1797569	0.0
46256	7.769949500324565e-06
1584	0.00014871161292724384
28128	2.272649824028593e-05
1816694	1.083092318157981e-06
1262865	0.0004547568937522796
1263010	0.0013289047496642895
851	4.3381046129787365e-05
358743	0.0006096935132384957
1056807	0.0
69966	0.0
1262833	0.000590597526094951
285	0.0
1262689	0.0005651790014350662
1249	0.0
363265	0.0003770604269931777
1262792	0.00024946172272880674
1292	0.0
33038	0.0026900063081223597
824	1.1041083704482957e-05
1512	0.0002928041432537542
1382	0.00024078271238879911
1852368	0.0
28025	0.00016297885152943001
147709	3.7987507553490645e-06
1203590	3.7811936804339025e-05
59803	0.0
59505	0.0
1263866	0.0
55507	0.00036958239698611686
194326	3.4046401083403605e-06
1262807	0.00014864278250906887
1262878	0.00040094616213554046
1232428	0.0003196740159447973
1262924	0.0018147112029793773
817	0.0014495853679062898
1540257	3.0866948006957167e-06
1745712	0.0
28132	4.834534736365514e-07
384638	0.0005922742639280162
1623	0.00013181633202115136
36834	3.345105214858604e-05
1110546	0.00017178541273041347
1502	0.0004955913171155577
225004	0.0
1224136	1.5174071211618429e-05
1354	7.12599578089842e-05
1262876	0.0002756829382688738
1870985	3.35647777858044e-05
712622	4.466097581671384e-06
1871023	0.0
671218	0.0
84135	0.00039777204586876545
253239	0.0
1358	0.0006447576209233171
180332	0.0
1588754	0.0
313439	0.0
28112	0.0
1262837	6.615077188600339e-05
1262824	0.0015117829708247551
113107	0.000560253524158752
178214	0.0
614	0.0
1690244	0.0
544645	0.0006641583597521639
1650661	0.002076144637238172
1608996	3.471145295139413e-06
1262700	0.001213587029790022
1472765	0.0
604330	1.4451410929074328e-05
67826	4.218021026145555e-06
1262826	0.000764700206384986
225196	1.6068399511137453e-06
580	5.604548136333432e-07
1262890	0.00010695728177605884
1715052	0.0
310298	0.009999863645529667
267212	0.0
43997	0.0
39482	0.0005045371394296373
33032	0.0
1720299	0.0
905	0.0005294302432276299
40519	0.0017045792590977414
552398	0.0005113163694414831
1870987	6.905907122316608e-07
329	1.422269985890243e-05
2750	3.2862546669559507e-06
1262816	0.0006007026566009046
1262874	7.015519920164658e-06
1262830	0.0032405937722973623
184870	6.113075667941153e-06
1393034	0.0
410072	0.007430566073791288
1739394	0.0
1150298	0.00482775912851102
187979	0.000477475494197403
39778	0.00026791437047644776
1870991	0.0010822727792933803
52022	0.0
1284708	7.596932554650892e-06
1608583	0.0
1262769	0.0
1896979	0.0013741014278639036
1805478	0.0013627876834283708
481722	0.0
55565	0.0002585905767951634
