ID	relative_abundance
1697780	0.0
52767	7.063997626932679e-06
1907659	0.0
109328	0.0
1780379	3.021847209625997e-06
1406512	0.0
29347	0.0007820640266273487
1871017	2.4026915616774035e-07
1262760	0.00035967003741932207
1262855	0.001201183868176443
1334	4.576539253032747e-06
1852378	0.00018207891579167713
1262734	0.0
257758	1.8655525686098245e-05
1478	2.0802711759273824e-06
1297617	0.00047363191641990206
487175	0.001272228663234767
1379	4.106151634504098e-05
84110	0.0
1871033	0.0
1262997	7.17294175031104e-05
1262945	0.00021579858746124183
1519	2.182535434419632e-07
195	0.0
39777	0.00021551411288204414
13335	0.00012472071985626554
1694	1.802236114018176e-05
1748	7.5186609113295355e-06
1727	7.72681635979994e-05
309120	3.7587023996878873e-06
45851	0.010548745200078471
1751	0.0
152331	2.392283150877665e-05
1261635	0.0
1262929	0.0006556126395548456
1292023	5.74112092566973e-07
691	4.357008839490317e-06
1263017	0.0005889797260449933
214853	4.087565504004625e-05
47715	9.06669861393361e-05
139208	0.00023929461136691367
1777878	1.005620495280001e-05
1713724	0.0
1943580	6.055139392328218e-06
1263004	0.0005347470056704652
1351	0.001885192155184997
1262927	0.00010614026651422982
169292	6.951525562481012e-06
938293	2.148509269517767e-07
52773	3.1879723276891806e-06
1262815	9.84235623692584e-05
1193534	0.00045362702645656026
1260	1.1672470353515113e-05
319970	9.719142990000038e-05
1852386	0.00039075298859227755
158	0.0
1262808	0.0011682833139977102
37637	0.0
1720199	0.0
1745713	0.000230943415791239
913333	9.634913782091801e-07
386414	3.179070575172862e-05
796942	4.021438454589481e-05
28131	1.6178714558832023e-05
2718	1.1079977523363724e-06
644	0.0
1903263	4.6413359410150226e-05
1262969	0.0017645439186624158
53345	0.00025090966836869747
479117	5.8137309388153015e-06
1776390	6.643789327718036e-07
712124	0.0002809232336729374
296	0.00012237827924375057
1262825	2.331437854901918e-05
360807	0.008184497010339025
1673721	0.00040555145477997245
1588755	2.6589232440130053e-05
1262999	0.0006637386678786241
52242	9.249827700050493e-06
626938	9.886405027574211e-05
85831	1.2204138310507242e-06
210	0.0
47884	3.2805018599103925e-06
554343	0.0
376805	9.000196682183827e-05
39496	0.004318289165384595
267364	7.24455984708839e-06
1255	3.2903665859117735e-05
1262961	0.0
131111	8.052585535906258e-05
157688	0.0
1262946	0.00013557188549123385
71451	6.20592224782167e-05
1262796	0.007657608011792232
38289	0.0
328812	0.0005640846430372741
71237	4.9704597691826815e-06
47229	4.850699439638548e-06
1262870	0.0013570402917611705
84163	2.301028445080558e-05
1262915	0.001062758775354755
654	0.0
1263030	0.0
228229	0.0
1528099	1.5863789923317028e-05
246144	1.2269609564168573e-05
28127	5.244376991690126e-06
546	0.00032742013208048243
1590	7.022608409170749e-05
1504822	0.00012229209582954759
165185	0.004468979439176963
1262908	0.0005956308071980971
1262869	5.646552159686998e-05
33962	0.0
1036780	0.0
573	0.00022517072427467123
33011	8.159646932813398e-07
160453	0.00015609915020407117
1262772	6.246611601186298e-05
136609	0.0
1262740	7.857903687431074e-05
1674848	8.908772615959532e-07
105612	0.0
1262779	0.010844523033634229
1828	8.38852749576937e-07
1841865	0.00010443035686335392
1284775	3.0621653096217306e-06
563031	0.0
78346	0.004281993842261445
1736221	8.830534311186977e-07
1896974	1.2276143101180102e-05
1904962	5.512285209564078e-07
1230734	1.2577131070182289e-05
1870984	0.0
1019	1.214518651555594e-06
1852366	0.0007851339437421112
33039	0.027237398117329562
39483	0.0008932340689370734
162156	0.0006520853914121855
82995	0.0
28124	5.874661503551238e-07
1262910	0.00034156032083981216
51288	0.0
81947	0.0
156978	0.0
736	4.71347963673169e-06
1262820	0.0004996549560466736
1625	1.913131616287382e-05
305719	0.0
712148	1.0864739244100215e-06
28026	0.00512658427861915
1870994	0.0
1697781	0.0002793835484582501
1227267	0.0
1262935	0.0
1329411	2.0070870365428235e-07
1262806	0.0007586490631824252
1313	0.0002318059177388455
1262753	0.00013253765844104968
1612	3.428127475324549e-06
1323	0.00021273443358655315
283737	1.1384671639339614e-06
985002	0.0
820	0.01546960229828161
850	4.60890996343793e-06
187326	8.285564641656801e-06
1855394	4.948864723111281e-06
671224	0.0
118748	6.112923234335275e-05
1299998	0.0001040715424948222
52769	0.00013726755564874463
539	0.0
453582	3.243640317821294e-07
1173024	1.582511707953872e-05
