ID	relative_abundance
580026	8.439366895209799e-06
44742	0.0001299513623675374
1197717	0.0007640950347555533
1529	8.068844264210103e-06
54005	4.547680651152407e-05
1219626	2.706763989546974e-05
1624	0.00016686730896398554
291645	0.0028045327480265944
715	1.7463303791265042e-07
28134	0.0
425254	5.603121968401588e-07
113287	1.3113275014552053e-05
1535	0.0017062068208050102
457415	0.0005400173127335168
508451	4.486659090762622e-06
1262817	4.7695730139150065e-05
1807751	4.8751063018309464e-05
33968	8.634301738276607e-05
1262948	0.0011132073314547826
1262925	0.0005774491110445776
1852370	0.001480397853436131
341220	0.00015671019689621457
556499	0.000151556633595961
1744	0.00017160575672967244
1262693	0.00034838644482217086
1807729	0.0
1871035	0.0001964394029672191
860	0.00011885284967047262
29388	0.0
512030	0.0
1897015	0.0026709952706802428
1261	0.000315988378947607
135080	3.216704153220217e-06
1580	5.533790589849882e-06
1307	4.9464509871859874e-06
1105029	0.00026348337781940707
256701	0.0
1777881	1.9143498499195313e-06
33934	0.0
840	1.8151755599516567e-06
1262970	0.0013225630603625708
1338	9.520861242191346e-05
936548	0.0004361314257358632
1262952	0.021195022833032033
47678	0.0033680239091953786
1492	4.570313634996799e-05
1633	4.657052703108417e-05
487174	0.006622395557545266
574930	6.451309346651773e-05
1262805	0.0010018829956742893
1262840	0.00021756360906296653
1718	0.0
626930	0.0004604198511314356
1603888	3.4940973347324717e-06
68892	0.0004415449206115154
40545	0.002477414511284645
626935	0.0010042318238600932
1262987	0.0030310973389407925
1602	1.1826513660182911e-06
1491	0.0
1501332	4.242239764374372e-06
818	0.011231807903087894
28141	9.14949964376249e-08
1583	3.4232709066990345e-05
651	1.7144384916465562e-06
286638	0.0
79604	0.0
2751	0.0
1301100	0.0
317	0.0
28123	0.000441264405792984
202789	0.0
1776379	0.00033306856450465955
492736	0.0
264463	5.843269860166154e-05
1262998	0.0037092969248215483
1293	0.0
376804	0.0014567004397635752
1871020	0.00043668682492330164
1852384	0.0002717847687127055
66851	1.2624683259166173e-06
1263011	0.0003646108526017225
34073	0.0
40324	3.9990632131655677e-05
1550024	0.004706618775846061
46228	0.003253146377096723
1262857	5.96410416374096e-05
303	1.3242829594543355e-05
1262954	0.00013581047391036978
157691	1.3731392547721084e-05
1262913	0.0001527717562649463
1263019	0.0014967815397858393
28126	2.8819379375759448e-05
106588	0.0005792167396341274
671267	4.9771703241141096e-05
261299	0.0007548441626001749
1262894	3.5408718676588425e-05
52226	0.0013228038039481168
544580	0.00034291375248031436
1366	0.00013765499078427745
301301	0.002950989458487941
1680	0.0034189718593194657
1653435	0.00033848969467954363
1328	0.0014408267337007949
1777879	1.102800165877817e-06
137591	2.72866654796731e-05
316	0.0
1262899	0.0001742105999935442
1574624	3.1287018782897925e-07
1095727	1.4852837845802254e-06
1673719	5.381698115999064e-07
54062	6.61751536736282e-07
1383	0.00022666420216180475
376427	0.0
1499683	3.170219649352004e-06
1720317	1.2424983966622528e-06
37636	0.0
1263023	2.7373505039267734e-05
203	1.5214868626959622e-05
37734	1.1072423658644103e-05
72000	6.261479555507063e-07
169435	0.0013978797759361102
1703	2.6284281161776262e-06
147802	2.7531174272773408e-06
487	4.306403511050916e-06
1476577	1.3453329189280893e-05
1871031	0.00011825086311920141
626933	1.5633259272617743e-05
1737424	0.004220575023239456
1262789	0.0015533511120457678
281920	0.0012991927824923177
1871022	0.0004044686694621981
51669	0.0
159	4.801936853054075e-06
328814	0.004873043378610206
1852387	7.392600159436925e-05
1965570	1.8970646343055774e-05
1247	3.572829019914036e-07
1855325	3.0260808400022e-07
28038	3.494363194955272e-05
88132	7.945331619588263e-06
33034	0.0
39488	0.0028373958802843237
1262873	0.0005426633372543442
393762	3.5560453768556873e-06
486	1.6875304681836198e-07
76122	0.0001097609734253707
100884	0.0004066942225353585
1034346	0.0007273170959999168
1599	0.00010102680643168519
1987385	0.0
1261634	6.308294051096281e-07
1262810	0.00018799142221792868
1723384	5.096087484021889e-06
163202	2.3767910446942653e-07
138595	2.321815730178411e-05
454194	0.0
35519	0.00018059986394488656
168384	5.172471957792622e-05
839	7.139365310645884e-07
79967	1.4382513170440294e-05
481719	0.0
166486	0.003920611288861207
1288391	3.167903662386758e-06
1262942	0.00017829113785432265
1380376	0.0
328515	0.0
701175	0.0
1310	6.115176484812671e-05
1262708	0.0002836114344912331
29382	4.26697117056209e-07
46506	0.010825863893131
451457	2.20744691325677e-06
136857	0.0
549	0.0
1262911	0.00032448191459406487
626932	0.0010782664721274405
74829	0.0
1333651	5.009052415090437e-07
119858	9.316667989885226e-07
1262827	0.00015914662560252254
228604	7.018955590852059e-07
310300	0.0001355944722865464
1640685	0.0
46677	0.0
1797569	6.6111806303898e-06
46256	4.337070498503362e-06
1584	0.00013505153820640207
28128	7.857777507018577e-05
1816694	1.0249332042635262e-05
1262865	0.0006315017236435045
1263010	0.0005962693455943701
851	0.0011591418238806525
358743	0.0011517935156700793
1056807	1.3769471128200076e-06
69966	0.0
1262833	0.0003531656722508376
285	1.759256237055168e-06
1262689	0.00015972985574043403
1249	1.1379506782260667e-06
363265	7.997857464924652e-05
1262792	0.000105014276686075
1292	6.828059778674124e-07
33038	0.0032913859452095564
824	2.3494820040092176e-05
1512	0.001093980887259428
1382	0.00030455180527758693
1852368	1.4412468413032035e-06
28025	0.00038501310274610115
147709	0.0
1203590	2.1125413549010644e-05
59803	9.288931445613817e-06
59505	0.0
1263866	2.6881624291120277e-05
55507	6.2731498671212365e-06
194326	6.290704331747955e-06
1262807	0.0012057630939864001
1262878	0.00041828836682144405
1232428	7.583056944902008e-05
1262924	0.004554996932634513
817	0.0046372043065271125
1540257	8.193145934602786e-07
1745712	3.86566926175787e-07
28132	1.2728626631666308e-06
384638	0.00035099378975028336
1623	1.4721973653874629e-05
36834	0.0001773848272648522
1110546	7.632260859693684e-05
1502	0.00020809438176223131
225004	0.00044995539961459536
1224136	8.756225192711289e-05
1354	6.490119523221956e-06
1262876	0.00027822261963831186
1870985	2.7040997820204486e-05
712622	1.8912406123240491e-06
1871023	3.043389159345934e-05
671218	6.618065623922777e-07
84135	0.0003260301521262624
253239	3.374677647445954e-07
1358	0.0013226004366714982
180332	4.325041735248813e-06
1588754	8.613378734669115e-07
313439	2.4558880582133962e-05
28112	3.230086289889989e-07
1262837	0.00014101325594871014
1262824	0.0018183426398701533
113107	0.000518451585960514
178214	4.250578787157683e-07
614	0.0
1690244	8.96042599294639e-07
544645	0.0009821296392790943
1650661	0.002968411576792561
1608996	0.0
1262700	0.00010410846620955021
1472765	1.5659062065745759e-06
604330	8.139134008749313e-07
67826	1.7292214814975543e-06
1262826	0.00014309985776729978
225196	0.0
580	1.6120454732041366e-07
1262890	0.0012044520087032367
1715052	3.628380496568386e-06
310298	0.0012138904476655173
267212	1.2274652668146762e-06
43997	1.3912818537522371e-05
39482	0.0008228017642926599
33032	7.279027502079056e-07
1720299	3.8052228924396245e-06
905	0.0007879856792215068
40519	0.0019758614972030146
552398	0.0008320660347648674
1870987	8.413868369287564e-06
329	0.0
2750	0.0
1262816	0.0002235994799078196
1262874	7.615652170165221e-05
1262830	9.37115849721275e-06
184870	1.1047593860967734e-06
1393034	7.387201456790491e-06
410072	0.005776195977281317
1739394	1.531896396091224e-06
1150298	0.004158812557656566
187979	0.001179170626727254
39778	0.00038412576947110047
1870991	0.0009748221875604732
52022	2.9440240399849606e-06
1284708	4.696220314505253e-06
1608583	1.2059153542815624e-06
1262769	1.5542586743115582e-05
1896979	0.0003865302897897472
1805478	0.00043216700099786646
481722	0.0
55565	0.00022661698394231148
1262867	9.523507491545122e-06
40215	0.0
35787	1.892945855059086e-05
290309	7.742327901141409e-07
1871030	0.0012288608776517267
51123	2.4298928526149913e-05
877414	0.0
68891	3.887028610238735e-05
1262832	0.004269876912071852
43768	1.127512884347897e-06
180311	1.9781025700505827e-07
1681	0.0022912466567117933
61015	0.0
1262756	0.0006553130999588569
270498	0.0002512848120405713
156456	2.5162986601347945e-06
714	2.9625610002756835e-07
361101	1.7870959560005305e-07
341694	0.0021929049190048543
1262748	0.0004457437251516665
338188	0.0017547973055086884
1050843	2.80550507311592e-06
1262996	0.0008697334900506728
1262889	0.0034680382529075097
1629	4.948689229943567e-05
1965587	0.00037099499798555816
1805470	0.0
249188	4.603383688159004e-05
329854	0.002878062503577368
262668	8.354800246132836e-08
291644	0.00180648343338752
1364	3.06469438161832e-05
1871016	7.856926602702745e-06
1897044	0.0011895397841471147
1262883	0.0002461224412093574
28117	0.009283681900477169
712469	0.00016016531351035977
1263032	2.187118262508514e-05
735	2.8716768514352364e-06
1262993	1.3042888183722624e-05
649756	0.011915544451182782
1262771	0.0002379294152943856
1262838	4.434296109234157e-06
1264	2.7759879424886433e-07
823	0.007796340104904337
1262705	0.005991957902628897
82688	6.028345706058249e-06
28135	0.00013799923540036915
1852379	0.0
1252	9.092608943974286e-06
1262804	0.00013451109734687874
61171	0.0010119733485329145
1381	5.258697274144936e-05
490	1.4876855643409717e-06
1262782	0.0004772670954230092
1852894	0.0007476769442456758
1907658	0.0
83771	0.00030265506270383576
762212	1.3645697526413271e-05
1610	2.925128920729111e-06
1852375	0.0003376039677396515
1262966	9.952758152497717e-06
1871014	7.798194927223959e-07
33033	0.0029734694763011594
116085	0.0025048485131083974
1579343	0.00026878793315738067
146827	4.331735422712006e-07
555313	0.0
294	0.0
762209	2.3347071134850903e-07
173362	0.0
1263027	7.033950660110519e-05
638849	0.0003406144914022238
1402	2.4008576663798783e-06
39441	7.336157766582048e-05
1465757	4.973350075563151e-06
1871015	0.00010883970763478533
1262846	6.898877976146495e-05
1805714	0.0005145378644288646
1263547	1.0871291219107541e-05
43771	3.4435776239384526e-07
1262906	0.0001471899715903982
938289	5.806661258685865e-06
97478	2.5006123189074414e-05
712122	8.52856141995671e-05
502	3.917963053755743e-07
102148	0.0006888445375208128
28118	0.003485127351632785
227945	3.3927836382698872e-06
1650663	0.00023712447868626363
437898	1.899875416215709e-05
671266	1.2345310513249797e-06
1852385	1.8102089710579948e-05
712411	8.540247157904246e-05
69218	0.0
1262761	0.001069947788068435
1967665	0.0
29391	0.0009705063697568339
545	3.9449633669930785e-05
1262868	0.0007335419566407012
495	4.082254345683511e-06
658659	0.0001311124092068466
1262933	0.0002756721765507926
143361	0.00012024789251651165
33012	0.0
83231	0.0
1852900	0.0006557996644729078
755172	1.6922924328676524e-06
1262751	7.324918139176584e-06
859	0.00033586742221844727
1262818	0.00017476192888853624
1348	1.3949324553012797e-06
1379702	0.0002472035821303848
177972	1.6487218062606888e-05
1505725	1.6202892042868905e-05
861	2.9947543941695234e-05
148814	0.0
1262957	6.068133746903363e-05
1776382	0.00011758937493576168
33031	0.00013537980179594185
84112	0.001233651791408761
1262747	0.0018322718023730672
983706	7.355226058377523e-07
1735	0.0071249015326579086
1500894	0.0
